ListName	GeneName	IsInteractor	Chr	StartPos	EndPos
wk7_combined	MYO5C	TRUE	15	52484519	52587995
wk7_combined	MCU	TRUE	10	74451889	74647452
wk7_combined	JAKMIP3	TRUE	10	133918175	133998313
wk7_combined	ATP6V0C	TRUE	16	2563871	2570219
wk7_combined	TRAPPC5	TRUE	19	7745729	7747744
wk7_combined	SRGAP2	TRUE	HG1293_PATCH	206266906	206527996
wk7_combined	MAGI3	TRUE	1	113933371	114228545
wk7_combined	SLITRK4	TRUE	X	142710596	142723596
wk7_combined	STX12	TRUE	1	28099694	28150963
wk7_combined	PCDHB14	TRUE	5	140602931	140605858
wk7_combined	HBB	TRUE	11	5246694	5250625
wk7_combined	CEP131	TRUE	17	79163393	79196799
wk7_combined	CACNB3	TRUE	12	49207577	49222724
wk7_combined	HCN3	TRUE	1	155247374	155259639
wk7_combined	RPL27	TRUE	17	41150290	41154976
wk7_combined	LETMD1	TRUE	12	51441745	51454207
wk7_combined	NSG1	TRUE	4	4349867	4420785
wk7_combined	TMEFF1	TRUE	9	103204560	103339918
wk7_combined	PYGL	TRUE	14	51324609	51411454
wk7_combined	PCDHA4	TRUE	5	140186659	140391929
wk7_combined	RIMS2	TRUE	8	104512976	105268322
wk7_combined	GNAO1	TRUE	16	56225302	56391356
wk7_combined	KCTD8	TRUE	4	44175926	44450824
wk7_combined	USP27X	TRUE	X	49644470	49647166
wk7_combined	CLIP1	TRUE	12	122755979	122907179
wk7_combined	SYT3	TRUE	19	51124564	51171651
wk7_combined	RYR3	TRUE	15	33603163	34158303
wk7_combined	CNNM4	TRUE	2	97426639	97477628
wk7_combined	BAIAP2	TRUE	17	79008948	79091232
wk7_combined	RAB6B	TRUE	3	133543083	133614680
wk7_combined	HADHB	TRUE	2	26466038	26513336
wk7_combined	TMEM55B	TRUE	14	20925878	20929771
wk7_combined	ABCA1	TRUE	9	107543283	107690518
wk7_combined	FAM89B	TRUE	11	65339820	65341669
wk7_combined	TANC2	TRUE	17	61086917	61505060
wk7_combined	PARP1	TRUE	1	226548392	226595780
wk7_combined	NEGR1	TRUE	1	71861623	72748417
wk7_combined	FRY	TRUE	13	32605437	32870794
wk7_combined	SLC43A2	TRUE	17	1472561	1532180
wk7_combined	CBARP	TRUE	19	1228286	1238026
wk7_combined	XPR1	TRUE	1	180601140	180859387
wk7_combined	ATP6V1G1	TRUE	9	117350026	117360653
wk7_combined	ENY2	TRUE	8	110346553	110358182
wk7_combined	MYH14	TRUE	19	50691443	50813802
wk7_combined	ATP2B2	TRUE	3	10365707	10749716
wk7_combined	ST7	TRUE	7	116593292	116870157
wk7_combined	LGI2	TRUE	4	25000469	25032501
wk7_combined	PCDHGA6	TRUE	5	140753651	140892546
wk7_combined	NF2	TRUE	22	29999545	30094587
wk7_combined	ATP6V1D	TRUE	14	67761088	67826982
wk7_combined	HIP1R	TRUE	12	123319000	123347507
wk7_combined	ATP6V1F	TRUE	7	128502880	128505898
wk7_combined	CLIP2	TRUE	7	73703805	73820273
wk7_combined	SOGA1	TRUE	20	35405845	35492089
wk7_combined	ROBO2	TRUE	3	75955846	77699115
wk7_combined	EPHA5	TRUE	4	66185281	66536213
wk7_combined	SCN9A	TRUE	2	167051695	167232503
wk7_combined	FAM171A1	TRUE	10	15253642	15413061
wk7_combined	TMCC3	TRUE	12	94960900	95044338
wk7_combined	RAB3B	TRUE	1	52373628	52456436
wk7_combined	PIP4K2A	TRUE	10	22823778	23003484
wk7_combined	NEO1	TRUE	15	73344051	73597547
wk7_combined	PTGES3	TRUE	12	57057127	57082159
wk7_combined	PDE4DIP	TRUE	1	144836157	145076186
wk7_combined	CACNB1	TRUE	17	37329709	37353956
wk7_combined	SRPK2	TRUE	7	104751151	105039755
wk7_combined	RAB18	TRUE	10	27793197	27831143
wk7_combined	COPS3	TRUE	17	17150141	17184607
wk7_combined	ADAM10	TRUE	15	58887403	59042177
wk7_combined	RPL7A	TRUE	9	136215069	136218281
wk7_combined	PCDHGA10	TRUE	5	140792743	140892546
wk7_combined	HS6ST2	TRUE	X	131760044	132095423
wk7_combined	TSG101	TRUE	11	18489883	18548779
wk7_combined	CACNA1E	TRUE	1	181382238	181777219
wk7_combined	SCP2	FALSE	1	53392901	53517375
wk7_combined	PSMC5	FALSE	17	61904512	61909379
wk7_combined	CHCHD3	FALSE	7	132469629	132766848
wk7_combined	IGLV1-51	FALSE	22	22676828	22677336
wk7_combined	SERPINE2	FALSE	2	224839829	224904036
wk7_combined	SLC4A7	FALSE	3	27414214	27525911
wk7_combined	HK1	FALSE	10	71029740	71161638
wk7_combined	TXN	FALSE	9	113006091	113018920
wk7_combined	MYL12B	FALSE	18	3261907	3278282
wk7_combined	RAP1A	FALSE	1	112084840	112259313
wk7_combined	AK1	FALSE	9	130628759	130640022
wk7_combined	RPS10	FALSE	6	34385231	34393902
wk7_combined	C7orf43	FALSE	7	99752043	99756338
wk7_combined	IMMT	FALSE	2	86371055	86422893
wk7_combined	HNRNPH1	FALSE	5	179041179	179061785
wk7_combined	DHCR7	FALSE	11	71139239	71163914
wk7_combined	PFKP	FALSE	10	3108525	3179904
wk7_combined	MRPL30	FALSE	2	99797542	99814089
wk7_combined	PRKAR2A	FALSE	3	48782030	48885279
wk7_combined	MARCKSL1	FALSE	1	32799433	32801980
wk7_combined	SEPT9	FALSE	17	75276651	75496678
wk7_combined	CCT5	FALSE	5	10250033	10266524
wk7_combined	ADAM12	FALSE	10	127700950	128077024
wk7_combined	OGDH	FALSE	7	44646171	44748665
wk7_combined	RPL36AL	FALSE	14	50085237	50087403
wk7_combined	KIF5B	FALSE	10	32297938	32345359
wk7_combined	NEURL4	FALSE	17	7218947	7232712
wk7_combined	MYL6B	FALSE	12	56546040	56553431
wk7_combined	NUDT21	FALSE	16	56463045	56486111
wk7_combined	TSPYL5	FALSE	8	98285717	98290176
wk7_combined	LYAR	FALSE	4	4269428	4291896
wk7_combined	FASN	FALSE	17	80036214	80056208
wk7_combined	ERC1	FALSE	12	1099675	1605099
wk7_combined	PSMC3	FALSE	11	47440320	47447993
wk7_combined	KIAA1549	FALSE	7	138516126	138666064
wk7_combined	MRPL22	FALSE	5	154320630	154348971
wk7_combined	ATP5C1	FALSE	10	7830092	7849778
wk7_combined	LRP1	FALSE	12	57522276	57607134
wk7_combined	PGD	FALSE	1	10458649	10480201
wk7_combined	ATP5H	FALSE	17	73034958	73043080
wk7_combined	ALDOC	FALSE	17	26900133	26904282
wk7_combined	ROBO1	FALSE	3	78646390	79816965
wk7_combined	KRT79	FALSE	12	53215194	53228079
wk7_combined	GANAB	FALSE	11	62392298	62414104
wk7_combined	HIST1H2AB	FALSE	26	26033320	26033796
wk7_combined	H1FX	FALSE	3	129033615	129035120
wk7_combined	ACAT2	FALSE	6	160181360	160200144
wk7_combined	NIPSNAP1	FALSE	22	29950797	29977326
wk7_combined	DLAT	FALSE	11	111895538	111935114
wk7_combined	RPS27L	FALSE	15	63418071	63450220
wk7_combined	TPBGL	FALSE	11	74951950	74954742
wk7_combined	PSAP	FALSE	10	73576055	73611126
wk7_combined	LONP2	FALSE	16	48278207	48397033
wk7_combined	TUFM	FALSE	16	28853732	28857729
wk7_combined	ACOT8	FALSE	20	44470360	44486045
wk7_combined	TLDC1	FALSE	16	84511681	84587639
wk7_combined	TRIM28	FALSE	19	59055458	59062089
wk7_combined	CNDP2	FALSE	18	72163051	72188366
wk7_combined	SNAP91	FALSE	6	84262599	84419410
wk7_combined	RPS29	FALSE	14	50043390	50065408
wk7_combined	NNT	FALSE	5	43602794	43707507
wk7_combined	SLC2A14	FALSE	12	7965108	8043744
wk7_combined	JUP	FALSE	17	39775692	39943183
wk7_combined	KRT73	FALSE	12	53001354	53012343
wk7_combined	RPS24	FALSE	10	79793518	79816570
wk7_combined	CSTA	FALSE	3	122044091	122060819
wk7_combined	EDIL3	FALSE	5	83236373	83680611
wk7_combined	RPS11	FALSE	19	49999622	50002946
wk7_combined	EEF1G	FALSE	11	62327073	62342401
wk7_combined	KRT86	FALSE	12	52643084	52702947
wk7_combined	CXADR	FALSE	21	18884700	18965897
wk7_combined	NARS	FALSE	18	55267888	55289445
wk7_combined	RPS26P11	FALSE	X	71264395	71264742
wk7_combined	AGPS	FALSE	2	178257372	178408564
wk7_combined	PRPS1	FALSE	X	106871737	106894256
wk7_combined	NECAP1	FALSE	12	8234807	8250367
wk7_combined	RPS7	FALSE	2	3622795	3628509
wk7_combined	SH3GLB1	FALSE	1	87170259	87213867
wk7_combined	VPS33B	FALSE	15	91541646	91565833
wk7_combined	PRDX3	FALSE	10	120927215	120938345
wk7_combined	SYNGR3	FALSE	16	2039661	2044276
wk7_combined	SERPINB12	FALSE	18	61223393	61234244
wk7_combined	AKR1B1	FALSE	7	134127102	134144036
wk7_combined	TFAM	FALSE	10	60144782	60158981
wk7_combined	GDI2	FALSE	10	5807186	5884095
wk7_combined	RPS3A	FALSE	4	152020725	152025804
wk7_combined	YARS	FALSE	1	33240840	33283754
wk7_combined	PTN	FALSE	7	136912088	137028611
wk7_combined	PES1	FALSE	22	30972612	31003070
wk7_combined	DNAJA2	FALSE	16	46989299	47007699
wk7_combined	TRIM21	FALSE	11	4406127	4414926
wk7_combined	RPS18	FALSE	HSCHR6_MHC_QBL	33168626	33173129
wk7_combined	PRPF4B	FALSE	6	4021501	4065217
wk7_combined	NPEPPS	FALSE	17	45600308	45700642
wk7_combined	ABCA3	FALSE	16	2325882	2390747
wk7_combined	NES	FALSE	1	156638555	156647189
wk7_combined	ZCCHC17	FALSE	1	31769842	31837783
wk7_combined	ZNF593	FALSE	1	26496362	26498551
wk7_combined	MIPOL1	FALSE	14	37667118	38021566
wk7_combined	MVK	FALSE	12	110011060	110035067
wk7_combined	HNRNPA1	FALSE	12	54673977	54680872
wk7_combined	SRI	FALSE	7	87834433	87856308
wk7_combined	VCL	FALSE	10	75757872	75879918
wk7_combined	NCS1	FALSE	9	132934857	132999583
wk7_combined	PHF6	FALSE	X	133507283	133562820
wk7_combined	RPS9	FALSE	19	54704610	54752862
wk7_combined	EFHD2	FALSE	1	15736391	15756839
wk7_combined	DPYSL5	FALSE	2	27070615	27173219
wk7_combined	IGHA1	FALSE	14	106173457	106175002
wk7_combined	PDIA3	FALSE	15	44038590	44065477
wk7_combined	MRPL15	FALSE	8	55047770	55060461
wk7_combined	OTUB1	FALSE	11	63753325	63769283
wk7_combined	HSPE1	FALSE	2	198364718	198368181
wk7_combined	ATAD3C	FALSE	1	1385069	1405538
wk7_combined	RHEB	FALSE	7	151163098	151217206
wk7_combined	NLGN3	FALSE	X	70364681	70391051
wk7_combined	LUC7L3	FALSE	17	48796905	48833574
wk7_combined	EPB41L5	FALSE	2	120770581	120936695
wk7_combined	TUBB1	FALSE	20	57594309	57601709
wk7_combined	RPS15A	FALSE	16	18792617	18801705
wk7_combined	CFL1	FALSE	11	65590493	65629497
wk7_combined	ATPIF1	FALSE	1	28562620	28573417
wk7_combined	KRT16	FALSE	17	39766030	39772151
wk7_combined	RAB3IP	FALSE	12	70132461	70216984
wk7_combined	NOL12	FALSE	22	38077680	38170137
wk7_combined	RARS	FALSE	5	167913450	167946304
wk7_combined	PKM	FALSE	15	72491370	72524164
wk7_combined	ARGLU1	FALSE	13	107194021	107220512
wk7_combined	GTPBP4	FALSE	10	1034338	1065876
wk7_combined	SSBP1	FALSE	7	141438121	141487722
wk7_combined	RPUSD3	FALSE	3	9879533	9886286
wk7_combined	AZGP1	FALSE	7	99564343	99573780
wk7_combined	RCN2	FALSE	15	77223960	77242601
wk7_combined	MTFR1L	FALSE	1	26145131	26159432
wk7_combined	BCAM	FALSE	19	45312328	45324673
wk7_combined	EEF2	FALSE	19	3976054	3985467
wk7_combined	USP5	FALSE	12	6961292	6975796
wk7_combined	CAPRIN1	FALSE	11	34073230	34122703
wk7_combined	TMSB10	FALSE	2	85132749	85133795
wk7_combined	MYO18A	FALSE	17	27400528	27507430
wk7_combined	BTF3L4	FALSE	1	52521797	52556388
wk7_combined	SCCPDH	FALSE	1	246887349	246931439
wk7_combined	VGF	FALSE	7	100805790	100808874
wk7_combined	SEMG1	FALSE	20	43835638	43838413
wk7_combined	LYPD1	FALSE	2	133402426	133429152
wk7_combined	MRPS12	FALSE	19	39421188	39423802
wk7_combined	LDHB	FALSE	12	21788276	21910791
wk7_combined	CNP	FALSE	17	40118759	40129749
wk7_combined	GLO1	FALSE	6	38643701	38670917
wk7_combined	MAP7	FALSE	6	136663875	136871957
wk7_combined	OXNAD1	FALSE	3	16306706	16391806
wk7_combined	ITGB1	FALSE	10	33189247	33294720
wk7_combined	ARL8A	FALSE	1	202102532	202113869
wk7_combined	NAV1	FALSE	1	201592411	201796102
wk7_combined	KIF21A	FALSE	12	39687030	39837192
wk7_combined	CD47	FALSE	3	107762145	107809872
wk7_combined	ANK1	FALSE	8	41510739	41754280
wk7_combined	PLEKHA6	FALSE	1	204187979	204346793
wk7_combined	SDCBP	FALSE	8	59465483	59495419
wk7_combined	NUMA1	FALSE	11	71713910	71791739
wk7_combined	RPS3	FALSE	11	75110530	75133324
wk7_combined	KIF5A	FALSE	12	57943781	57980415
wk7_combined	CORO1A	FALSE	16	30194148	30200397
wk7_combined	DYNC1I2	FALSE	2	172543919	172604930
wk7_combined	STRAP	FALSE	12	16035325	16056412
wk7_combined	DPYSL2	FALSE	8	26371791	26515694
wk7_combined	PKP1	FALSE	1	201252580	201302121
wk7_combined	KRT8	FALSE	12	53290977	53343738
wk7_combined	HECA	FALSE	6	139456249	139501939
wk7_combined	RPS6	FALSE	9	19375713	19380252
wk7_combined	OXSR1	FALSE	3	38206580	38296979
wk7_combined	AKR1C1	FALSE	10	4934796	5025475
wk7_combined	RPL21	FALSE	13	27825446	27830828
wk7_combined	CCT4	FALSE	2	62095224	62115939
wk7_combined	FDPS	FALSE	1	155278539	155290457
wk7_combined	ATP5D	FALSE	19	1241749	1244824
wk7_combined	GAB2	FALSE	11	77926343	78129394
wk7_combined	HRNR	FALSE	1	152184558	152196669
wk7_combined	CDC5L	FALSE	6	44355262	44418163
wk7_combined	ACOX3	FALSE	4	8368009	8442450
wk7_combined	SUCLA2	FALSE	13	48510622	48612125
wk7_combined	PAFAH1B2	FALSE	11	117014983	117047610
wk7_combined	SLC25A6	FALSE	X	1505045	1511617
wk7_combined	RBBP6	FALSE	16	24549014	24584184
wk7_combined	PNPLA8	FALSE	7	108110866	108210110
wk7_combined	HNRNPK	FALSE	9	86582998	86595569
wk7_combined	COTL1	FALSE	16	84599200	84651683
wk7_combined	BRINP3	FALSE	1	190066792	190446759
wk7_combined	PTPRR	FALSE	12	71031853	71314623
wk7_combined	ARL8B	FALSE	3	5163905	5222596
wk7_combined	DSTN	FALSE	20	17550508	17590564
wk7_combined	DPYSL4	FALSE	10	134000404	134019280
wk7_combined	STMN2	FALSE	8	80523049	80578410
wk7_combined	RPL23	FALSE	17	37004118	37010096
wk7_combined	GLRX	FALSE	5	95087023	95158709
wk7_combined	LZTS1	FALSE	8	20103676	20161474
wk7_combined	PLEKHO1	FALSE	1	150121373	150136916
wk7_combined	LSS	FALSE	21	47608055	47648738
wk7_combined	PRDX5	FALSE	11	64085560	64089283
wk7_combined	TMED10	FALSE	14	75598173	75643334
wk7_combined	DDX56	FALSE	7	44605016	44614650
wk7_combined	ANXA5	FALSE	4	122589110	122618268
wk7_combined	EIF4A2	FALSE	3	186500994	186507689
wk7_combined	PRSS1	FALSE	7	142457319	142460923
wk7_combined	NME1-NME2	FALSE	17	49230951	49249105
wk7_combined	PSMD12	FALSE	17	65334032	65362743
wk7_combined	ERP29	FALSE	12	112451120	112461255
wk7_combined	RPL31	FALSE	2	101618177	101640494
wk7_combined	GPI	FALSE	19	34850385	34893061
wk7_combined	PLCD3	FALSE	17	43186335	43210721
wk7_combined	NSF	FALSE	17	44668035	44834830
wk7_combined	ELOC	FALSE	8	74851404	74884522
wk7_combined	CCT8	FALSE	21	30428126	30446118
wk7_combined	DCX	FALSE	X	110537007	110655603
wk7_combined	PSMC6	FALSE	14	53173890	53195305
wk7_combined	BASP1	FALSE	5	17065707	17276943
wk7_combined	ALDOA	FALSE	16	30064411	30081778
wk7_combined	TRIM3	FALSE	11	6469843	6495689
wk7_combined	FH	FALSE	1	241660903	241683061
wk7_combined	VPS35	FALSE	16	46690054	46723430
wk7_combined	CKAP4	FALSE	12	106631655	106698057
wk7_combined	GRB2	FALSE	17	73314157	73401790
wk7_combined	RPL27A	FALSE	11	8703958	8736306
wk7_combined	DHX9	FALSE	1	182808504	182856886
wk7_combined	CKAP5	FALSE	11	46764598	46867847
wk7_combined	SPHKAP	FALSE	2	228844666	229046361
wk7_combined	DCLK1	FALSE	13	36345478	36705443
wk7_combined	RBP1	FALSE	3	139236276	139258671
wk7_combined	SLC22A17	FALSE	14	23815515	23822121
wk7_combined	ADH5	FALSE	4	99992132	100009952
wk7_combined	ARHGAP1	FALSE	11	46698630	46722165
wk7_combined	NCKAP1	FALSE	2	183773843	183903586
wk7_combined	RPS5	FALSE	19	58897767	58906173
wk7_combined	EPB41L1	FALSE	20	34679426	34820721
wk7_combined	HAL	FALSE	12	96366440	96390143
wk7_combined	PRDX1	FALSE	1	45976708	45988719
wk7_combined	GABARAPL2	FALSE	16	75600249	75611779
wk7_combined	UBASH3B	FALSE	11	122526383	122685181
wk7_combined	PREP	FALSE	6	105725440	105850959
wk7_combined	YWHAB	FALSE	20	43514317	43537173
wk7_combined	RUVBL2	FALSE	19	49496705	49519252
wk7_combined	AHSA1	FALSE	14	77924213	77935817
wk7_combined	MTMR2	FALSE	11	95566046	95658479
wk7_combined	PGRMC1	FALSE	X	118370216	118378429
wk7_combined	ITSN2	FALSE	2	24425733	24583583
wk7_combined	ACOT7	FALSE	1	6324329	6454451
wk7_combined	S100A8	FALSE	1	153362508	153363664
wk7_combined	PPP3CA	FALSE	4	101944566	102269435
wk7_combined	AKR1A1	FALSE	1	46016215	46035721
wk7_combined	FN3K	FALSE	17	80693451	80709073
wk7_combined	FGF13	FALSE	X	137713735	138304939
wk7_combined	OPA1	FALSE	3	193310933	193415612
wk7_combined	RPS28	FALSE	19	8386042	8388224
wk7_combined	ILF3	FALSE	19	10764937	10803093
wk7_combined	DSP	FALSE	6	7541808	7586950
wk7_combined	SYNE1	FALSE	6	152442819	152958936
wk7_combined	UBE2M	FALSE	19	59067079	59070327
wk7_combined	RPS26	FALSE	12	56435637	56438116
wk7_combined	NUMBL	FALSE	19	41172596	41196877
wk7_combined	VDAC1	FALSE	5	133307606	133340824
wk7_combined	TIMM50	FALSE	19	39971052	39984422
wk7_combined	DYNC1H1	FALSE	14	102430865	102517129
wk7_combined	TMEM97	FALSE	17	26646121	26655707
wk7_combined	RPS23	FALSE	5	81569177	81574396
wk7_combined	IGF2BP1	FALSE	17	47074774	47133012
wk7_combined	SLC25A18	FALSE	22	18043139	18073760
wk7_combined	EPRS	FALSE	1	220141943	220220000
wk7_combined	RPL35	FALSE	9	127620159	127624260
wk7_combined	KPRP	FALSE	1	152730506	152734529
wk7_combined	CSNK2B	FALSE	6	31633013	31638120
wk7_combined	RPL23A	FALSE	17	27046411	27051377
wk7_combined	HNRNPL	FALSE	19	39327028	39342987
wk7_combined	H3F3A	FALSE	17	73772515	73781974
wk7_combined	AKAP12	FALSE	6	151561134	151679692
wk7_combined	NUDC	FALSE	1	27226729	27273353
wk7_combined	GIT2	FALSE	12	110367607	110434194
wk7_combined	P4HB	FALSE	17	79801035	79818570
wk7_combined	FTSJ3	FALSE	17	61896793	61907372
wk7_combined	CSNK1G1	FALSE	15	64457716	64648442
wk7_combined	ITPR3	FALSE	6	33588142	33664351
wk7_combined	DSC1	FALSE	18	28709199	28742819
wk7_combined	SYP	FALSE	X	49044269	49056718
wk7_combined	ECH1	FALSE	19	39306062	39322645
wk7_combined	MRPL33	FALSE	2	27994584	28210954
wk7_combined	MAPRE1	FALSE	20	31407699	31438211
wk7_combined	HSPH1	FALSE	13	31710762	31736525
wk7_combined	HNRNPC	FALSE	14	21677295	21737653
wk7_combined	TLN2	FALSE	15	62682725	63136830
wk7_combined	FBXW11	FALSE	5	171288553	171433877
wk7_combined	TMSB4X	FALSE	X	12993227	12995346
wk7_combined	RDX	FALSE	11	110045605	110167447
wk7_combined	HNRNPU	FALSE	1	245014468	245027844
wk7_combined	DLG5	FALSE	10	79550549	79686378
wk7_combined	TOM1	FALSE	22	35695268	35743985
wk7_combined	KRT10	FALSE	17	38974369	38978847
wk7_combined	LDHA	FALSE	11	18415935	18429972
wk7_combined	SFRP1	FALSE	8	41119481	41167016
wk7_combined	FKBP4	FALSE	12	2904119	2914576
wk7_combined	RPS16	FALSE	19	39923847	39926588
wk7_combined	MMS19	FALSE	10	99218081	99258551
wk7_combined	TRIM71	FALSE	3	32859510	32939318
wk7_combined	CIRBP	FALSE	19	1259384	1274879
wk7_combined	ACADM	FALSE	1	76190036	76253260
wk7_combined	HIST3H3	FALSE	1	228612546	228613026
wk7_combined	KRT80	FALSE	12	52562780	52585784
wk7_combined	PURG	FALSE	8	30853321	30891231
wk7_combined	YBX1	FALSE	1	43148098	43168020
wk7_combined	MARCKS	FALSE	6	114178541	114184648
wk7_combined	CD81	FALSE	11	2397407	2418649
wk7_combined	PRKDC	FALSE	8	48685669	48872743
wk7_combined	S100A9	FALSE	1	153330330	153333503
wk7_combined	C1orf68	FALSE	1	152691998	152692905
wk7_combined	C19orf53	FALSE	19	13884982	13889276
wk7_combined	IGSF8	FALSE	1	160061130	160068733
wk7_combined	RPS4X	FALSE	X	71475529	71497150
wk7_combined	RTN4	FALSE	2	55199325	55339757
wk7_combined	KPNA6	FALSE	1	32573639	32642169
wk7_combined	CNRIP1	FALSE	2	68511303	68547183
wk7_combined	KRT15	FALSE	17	39669995	39678781
wk7_combined	RPL10	FALSE	X	153618315	153637504
wk7_combined	HNRNPR	FALSE	1	23630264	23670829
wk7_combined	SPRR1B	FALSE	1	153003678	153005376
wk7_combined	PIP	FALSE	7	142829170	142836839
wk7_combined	ARPC5L	FALSE	9	127624409	127640003
wk7_combined	FARSA	FALSE	19	13033293	13044851
wk7_combined	NRXN2	FALSE	11	64373646	64490660
wk7_combined	FBXO41	FALSE	2	73481810	73511559
wk7_combined	EPB41L3	FALSE	18	5392383	5630699
wk7_combined	TPM2	FALSE	9	35681989	35691017
wk7_combined	DSC3	FALSE	18	28569974	28622781
wk7_combined	SYN1	FALSE	X	47431303	47479252
wk7_combined	AKAP5	FALSE	14	64932217	64941221
wk7_combined	TCOF1	FALSE	5	149737202	149779871
wk7_combined	MDH2	FALSE	7	75677369	75696826
wk7_combined	EIF2S1	FALSE	14	67826714	67853233
wk7_combined	TMEM132E	FALSE	17	32907768	32966337
wk7_combined	FCF1	FALSE	14	75179847	75203394
wk7_combined	PFDN5	FALSE	12	53689075	53693234
wk7_combined	G3BP2	FALSE	4	76567966	76649709
wk7_combined	HSPD1	FALSE	2	198351305	198381461
wk7_combined	ST13	FALSE	22	41220539	41253026
wk7_combined	RTN3	FALSE	11	63448918	63527363
wk7_combined	ARL6IP5	FALSE	3	69134095	69155217
wk7_combined	SLC25A1	FALSE	22	19163095	19166343
wk7_combined	U2SURP	FALSE	3	142683339	142779567
wk7_combined	XPNPEP1	FALSE	10	111624524	111683311
wk7_combined	ALCAM	FALSE	3	105085753	105295744
wk7_combined	ZCCHC3	FALSE	20	278214	280961
wk7_combined	CMAS	FALSE	12	22199108	22218608
wk7_combined	OLA1	FALSE	2	174937175	175113426
wk7_combined	SORBS1	FALSE	10	97071528	97321171
wk7_combined	PGAM1	FALSE	10	99185917	99193198
wk7_combined	GNL3	FALSE	3	52715172	52728508
wk7_combined	HSPB1	FALSE	7	75931861	75933612
wk7_combined	RPL9	FALSE	4	39455744	39460568
wk7_combined	SFXN3	FALSE	10	102790991	102800998
wk7_combined	ATAT1	FALSE	HSCHR6_MHC_COX	30584468	30604447
wk7_combined	EIF2S2	FALSE	20	32676104	32700138
wk7_combined	CHD3	FALSE	17	7788124	7816078
wk7_combined	RPL36A	FALSE	X	100645812	100651105
wk7_combined	SYNCRIP	FALSE	6	86318053	86353510
wk7_combined	PCBP2	FALSE	12	53835525	53874946
wk7_combined	KRT3	FALSE	12	53183469	53189901
wk7_combined	CCT7	FALSE	2	73460548	73480149
wk7_combined	YWHAZ	FALSE	8	101928753	101965616
wk7_combined	LRPPRC	FALSE	2	44113647	44223144
wk7_combined	TPT1	FALSE	13	45911008	45915505
wk7_combined	TRMT10C	FALSE	3	101280706	101285290
wk7_combined	REEP1	FALSE	2	86441116	86565206
wk7_combined	UBE2N	FALSE	12	93799449	93836038
wk7_combined	GPRIN1	FALSE	5	176022803	176037134
wk7_combined	AGAP1	FALSE	2	236402733	237040444
wk7_combined	AKAP9	FALSE	7	91570181	91739987
wk7_combined	USP9X	FALSE	X	40944888	41095832
wk7_combined	OAT	FALSE	10	126085872	126107545
wk7_combined	HYOU1	FALSE	HG299_PATCH	118914898	118927912
wk7_combined	AP3S1	FALSE	5	115177178	115249778
wk7_combined	PARK7	FALSE	1	8014351	8045565
wk7_combined	RPS13	FALSE	11	17095936	17099334
wk7_combined	SLC1A2	FALSE	11	35272753	35441610
wk7_combined	KRT222	FALSE	17	38810917	38821433
wk7_combined	CPE	FALSE	4	166282346	166419472
wk7_combined	NCAM1	FALSE	11	112831997	113149158
wk7_combined	HSPA9	FALSE	5	137890571	137911133
wk7_combined	PTPRJ	FALSE	11	48002113	48189670
wk7_combined	ZDHHC9	FALSE	X	128937264	128977885
wk7_combined	HRAS	FALSE	11	532242	537287
wk7_combined	IGF1R	FALSE	15	99192200	99507759
wk7_combined	PABPC1	FALSE	8	101698044	101735037
wk7_combined	RPL11	FALSE	1	24018269	24022915
wk7_combined	GGH	FALSE	8	63927638	63951730
wk7_combined	LGALS7	FALSE	19	39279851	39282389
wk7_combined	TPI1	FALSE	12	6976283	6980112
wk7_combined	SNX3	FALSE	6	108532426	108582464
wk7_combined	LRRC8A	FALSE	9	131644391	131680318
wk7_combined	PCDH19	FALSE	X	99546642	99665271
wk7_combined	ATP5J2	FALSE	7	99046098	99063954
wk7_combined	ULBP3	FALSE	6	150384286	150390231
wk7_combined	TMEM200A	FALSE	6	130686879	130764208
wk7_combined	KRT72	FALSE	12	52979373	52995322
wk7_combined	VAPA	FALSE	18	9913999	9960018
wk7_combined	KIF2A	FALSE	5	61601989	61833076
wk7_combined	RPS17L	FALSE	15	83205504	83209315
wk7_combined	CYC1	FALSE	8	145149930	145152428
wk7_combined	TKT	FALSE	3	53258723	53290068
wk7_combined	TDRD6	FALSE	6	46655612	46672056
wk7_combined	RAN	FALSE	12	131356424	131362223
wk7_combined	SV2A	FALSE	1	149874870	149889434
wk7_combined	PGAM4	FALSE	X	77223458	77225135
wk7_combined	CLIC1	FALSE	HSCHR6_MHC_QBL	31688591	31697781
wk7_combined	TAGLN3	FALSE	3	111717511	111732734
wk7_combined	PRRT2	FALSE	16	29823177	29827201
wk7_combined	ARL6IP1	FALSE	16	18802991	18813000
wk7_combined	NRAS	FALSE	1	115247090	115259515
wk7_combined	PDIA6	FALSE	2	10923517	10978103
wk7_combined	TUBB6	FALSE	18	12307668	12344319
wk7_combined	ATP5A1	FALSE	18	43664110	43684300
wk7_combined	UNK	FALSE	17	73780681	73821886
wk7_combined	LRSAM1	FALSE	9	130213765	130265780
wk7_combined	KRT9	FALSE	17	39722096	39728310
wk7_combined	LRRC47	FALSE	1	3696784	3713068
wk7_combined	MRPL14	FALSE	6	44081194	44095194
wk7_combined	VAT1L	FALSE	16	77822427	78014004
wk7_combined	DSG1	FALSE	18	28898052	28936992
wk7_combined	NCCRP1	FALSE	19	39687601	39692524
wk7_combined	STMN1	FALSE	1	26210672	26233482
